0.8101	0.810696	0.811293	0.811889	0.812486	0.813082	0.813678	0.814275	0.814871	0.813576	0.812184	0.810793	0.809401	0.808009	0.806618	0.805226	0.803835	0.803431	0.803132	0.802834	0.802536	0.802238	0.80194	0.801641	0.801343	0.8013	0.8013	0.8013	0.8013	0.8013	0.8013	0.8013	0.8013	0.801049	0.800739	0.800428	0.800118	0.799807	0.799496	0.799186	0.798875	0.798621	0.798385	0.798149	0.797913	0.797677	0.797441	0.797205	0.796969	0.794916	0.79212	0.789325	0.786529	0.783734	0.780938	0.778142	0.775347	0.765617	0.752334	0.739052	0.72577	0.712488	0.699206	0.685924	0.672641	0.637153	0.58764	0.538127	0.488614	0.439101	0.389588	0.340075	0.290562	0.258114	0.238831	0.219547	0.200264	0.180981	0.161697	0.142414	0.123131	0.116493	0.121712	0.12693	0.132149	0.137367	0.142586	0.147804	0.153022	0.163599	0.180273	0.196947	0.213622	0.230296	0.24697	0.263644	0.280318	0.297534	0.315501	0.333467	0.351433	0.3694	0.387366	0.405332	0.423299	0.45789	0.520673	0.583456	0.646239	0.709021	0.771804	0.834587	0.89737	0.948533	0.975296	1.00206	1.02882	1.05559	1.08235	1.10911	1.13588	1.16081	1.18088	1.20096	1.22104	1.24112	1.2612	1.28128	1.30136	1.31994	1.33341	1.34688	1.36035	1.37382	1.38728	1.40075	1.41422	1.42201	1.40344	1.38488	1.36632	1.34776	1.32919	1.31063	1.29207	1.27299	1.25048	1.22797	1.20545	1.18294	1.16043	1.13791	1.1154	1.09232	1.06277	1.03322	1.00368	0.974132	0.944586	0.915039	0.885493	0.856278	0.836995	0.817711	0.798428	0.779144	0.759861	0.740578	0.721294	0.702011	0.69071	0.67954	0.66837	0.6572	0.64603	0.634861	0.623691	0.612521	0.581382	0.548866	0.51635	0.483834	0.451319	0.418803	0.386287	0.353771	0.32152	0.289302	0.257085	0.224867	0.192649	0.160432	0.128214	0.0959964	0.0790453	0.0650301	0.0510148	0.0369996	0.0229844	0.00896914	-0.00504609	-0.0190613	-0.0376721	-0.0575022	-0.0773323	-0.0971623	-0.116992	-0.136822	-0.156653	-0.176483	-0.183361	-0.185734	-0.188107	-0.19048	-0.192853	-0.195226	-0.1976	-0.199973	-0.211049	-0.225972	-0.240894	-0.255816	-0.270738	-0.285661	-0.300583	-0.315505	-0.32573	-0.333371	-0.341012	-0.348654	-0.356295	-0.363936	-0.371578	-0.379219	-0.363985	-0.333296	-0.302607	-0.271917	-0.241228	-0.210538	-0.179849	-0.14916	-0.0991333	-0.0331822	0.0327689	0.09872	0.164671	0.230622	0.296573	0.362524	0.413914	0.450741	0.487568	0.524395	0.561223	0.59805	0.634877	0.671704	0.693134	0.695868	0.698601	0.701335	0.704068	0.706802	0.709535	0.712269	0.710889	0.703422	0.695954	0.688487	0.68102	0.673552	0.666085	0.658618	0.644718	0.619123	0.593527	0.567932	0.542337	0.516742	0.491147	0.465552	0.442035	0.423224	0.404413	0.385602	0.36679	0.347979	0.329168	0.310357	0.293533	0.282426	0.271318	0.26021	0.249102	0.237994	0.226887	0.215779	0.204965	0.195262	0.185558	0.175854	0.16615	0.156446	0.146742	0.137039	0.128635	0.126995	0.125355	0.123715	0.122075	0.120435	0.118795	0.117155	0.115166	0.110432	0.105698	0.100964	0.0962301	0.0914962	0.0867623	0.0820285	0.0776705	0.0787639	0.0798573	0.0809507	0.0820441	0.0831375	0.0842309	0.0853242	0.0863864	0.0855415	0.0846966	0.0838517	0.0830068	0.0821619	0.081317	0.0804721	0.0796273	0.0792513	0.078891	0.0785307	0.0781703	0.07781	0.0774497	0.0770894	0.0767291	0.0768599	0.0770339	0.0772078	0.0773818	0.0775557	0.0777297	0.0779036	0.0780776	0.0775265	0.0768679	0.0762094	0.0755509	0.0748924	0.0742339	0.0735754	0.0729168	0.0741389	0.0757665	0.0773942	0.0790218	0.0806495	0.0822772	0.0839048	0.0855325	0.0860443	0.0862307	0.086417	0.0866034	0.0867898	0.0869762	0.0871625	0.0873489	0.0877517	0.0882363	0.0887208	0.0892054	0.08969	0.0901745	0.0906591	0.0911437	0.0907697	0.089987	0.0892042	0.0884214	0.0876387	0.0868559	0.0860731	0.0852904	0.0855315	0.0863764	0.0872212	0.0880661	0.088911	0.0897559	0.0906008	0.0914457	0.091093	0.0898754	0.0886577	0.0874401	0.0862224	0.0850048	0.0837872	0.0825695	0.0824894	0.0834088	0.0843283	0.0852477	0.0861671	0.0870866	0.088006	0.0889255	0.0881916	0.0856942	0.0831968	0.0806994	0.078202	0.0757046	0.0732072	0.0707098	0.0698573	0.0711371	0.0724168	0.0736966	0.0749764	0.0762561	0.0775359	0.0788156	0.0796481	0.0797723	0.0798966	0.0800208	0.0801451	0.0802693	0.0803936	0.0805178	0.0810924	0.0825461	0.0839998	0.0854535	0.0869072	0.0883609	0.0898146	0.0912683	0.0920006	0.0909693	0.0899381	0.0889068	0.0878756	0.0868443	0.085813	0.0847818	0.0839399	0.0836914	0.0834429	0.0831944	0.0829459	0.0826974	0.0824489	0.0822004	0.0817186	0.0802649	0.0788112	0.0773575	0.0759038	0.0744501	0.0729964	0.0715427	0.0704317	0.0713387	0.0722457	0.0731527	0.0740597	0.0749667	0.0758737	0.0767808	0.0776529	0.0781996	0.0787463	0.079293	0.0798397	0.0803864	0.0809331	0.0814798	0.0819886	0.0817525	0.0815164	0.0812804	0.0810443	0.0808082	0.0805721	0.0803361	0.0801	0.4326	0.431991	0.431382	0.430774	0.430165	0.429556	0.428947	0.428338	0.427729	0.427641	0.427579	0.427517	0.427455	0.427392	0.42733	0.427268	0.427206	0.426661	0.426065	0.425469	0.424872	0.424276	0.423679	0.423083	0.422487	0.423791	0.425419	0.427047	0.428674	0.430302	0.43193	0.433557	0.435185	0.435069	0.434535	0.434001	0.433466	0.432932	0.432398	0.431864	0.431329	0.431059	0.430872	0.430686	0.4305	0.430313	0.430127	0.42994	0.429754	0.428924	0.427831	0.426737	0.425644	0.424551	0.423457	0.422364	0.42127	0.417046	0.411219	0.405392	0.399565	0.393737	0.38791	0.382083	0.376256	0.374784	0.376064	0.377344	0.378624	0.379903	0.381183	0.382463	0.383743	0.396357	0.417715	0.439074	0.460432	0.48179	0.503149	0.524507	0.545865	0.56033	0.568331	0.576333	0.584335	0.592336	0.600338	0.608339	0.616341	0.611976	0.593537	0.575099	0.55666	0.538222	0.519783	0.501345	0.482906	0.466015	0.451267	0.436519	0.42177	0.407022	0.392274	0.377525	0.362777	0.342429	0.312584	0.28274	0.252895	0.223051	0.193206	0.163362	0.133517	0.110049	0.0999729	0.0898964	0.0798198	0.0697433	0.0596667	0.0495902	0.0395136	0.0284082	0.0145794	0.000750501	-0.0130784	-0.0269072	-0.0407361	-0.0545649	-0.0683938	-0.0827305	-0.0988082	-0.114886	-0.130964	-0.147041	-0.163119	-0.179197	-0.195275	-0.208769	-0.210285	-0.211801	-0.213316	-0.214832	-0.216348	-0.217864	-0.21938	-0.220488	-0.218848	-0.217208	-0.215568	-0.213928	-0.212288	-0.210648	-0.209008	-0.206816	-0.198329	-0.189843	-0.181357	-0.172871	-0.164385	-0.155899	-0.147412	-0.139165	-0.138071	-0.136978	-0.135885	-0.134791	-0.133698	-0.132604	-0.131511	-0.130418	-0.122637	-0.114748	-0.106858	-0.0989681	-0.0910784	-0.0831886	-0.0752988	-0.067409	-0.0649705	-0.062908	-0.0608455	-0.058783	-0.0567204	-0.0546579	-0.0525954	-0.0505329	-0.049815	-0.0492683	-0.0487216	-0.0481749	-0.0476283	-0.0470816	-0.0465349	-0.0459882	-0.0375008	-0.0274864	-0.0174719	-0.00745752	0.00255691	0.0125713	0.0225858	0.0326002	0.0221309	0.00622705	-0.00967675	-0.0255806	-0.0414844	-0.0573882	-0.073292	-0.0891958	-0.0839341	-0.0713104	-0.0586868	-0.0460631	-0.0334395	-0.0208158	-0.00819218	0.00443146	0.00282806	-0.00506172	-0.0129515	-0.0208413	-0.0287311	-0.0366208	-0.0445106	-0.0524004	-0.0644345	-0.0787479	-0.0930613	-0.107375	-0.121688	-0.136002	-0.150315	-0.164628	-0.17909	-0.193652	-0.208214	-0.222776	-0.237338	-0.2519	-0.266462	-0.281024	-0.310821	-0.353165	-0.395509	-0.437853	-0.480196	-0.52254	-0.564884	-0.607228	-0.638955	-0.660065	-0.681175	-0.702284	-0.723394	-0.744504	-0.765614	-0.786724	-0.798193	-0.797957	-0.797721	-0.797485	-0.797249	-0.797013	-0.796777	-0.796541	-0.79126	-0.778512	-0.765764	-0.753016	-0.740268	-0.72752	-0.714772	-0.702024	-0.689907	-0.678936	-0.667965	-0.656994	-0.646022	-0.635051	-0.62408	-0.613109	-0.603398	-0.59654	-0.589681	-0.582823	-0.575964	-0.569106	-0.562247	-0.555389	-0.549328	-0.545564	-0.541799	-0.538034	-0.53427	-0.530505	-0.52674	-0.522975	-0.518716	-0.51259	-0.506465	-0.500339	-0.494214	-0.488088	-0.481963	-0.475837	-0.469722	-0.463659	-0.457595	-0.451532	-0.445469	-0.439405	-0.433342	-0.427279	-0.421729	-0.420213	-0.418697	-0.417181	-0.415666	-0.41415	-0.412634	-0.411118	-0.409848	-0.412147	-0.414445	-0.416744	-0.419043	-0.421341	-0.42364	-0.425938	-0.42819	-0.427581	-0.426973	-0.426364	-0.425755	-0.425146	-0.424537	-0.423928	-0.42332	-0.422771	-0.422224	-0.421678	-0.421131	-0.420584	-0.420037	-0.419491	-0.418944	-0.419071	-0.419258	-0.419444	-0.41963	-0.419817	-0.420003	-0.42019	-0.420376	-0.419924	-0.419377	-0.41883	-0.418284	-0.417737	-0.41719	-0.416644	-0.416097	-0.417002	-0.418219	-0.419437	-0.420655	-0.421872	-0.42309	-0.424307	-0.425525	-0.426974	-0.428489	-0.430005	-0.431521	-0.433037	-0.434553	-0.436069	-0.437584	-0.437603	-0.437057	-0.43651	-0.435963	-0.435416	-0.43487	-0.434323	-0.433776	-0.433356	-0.432996	-0.432635	-0.432275	-0.431915	-0.431554	-0.431194	-0.430834	-0.429746	-0.428231	-0.426715	-0.425199	-0.423683	-0.422167	-0.420652	-0.419136	-0.418284	-0.417911	-0.417538	-0.417165	-0.416793	-0.41642	-0.416047	-0.415674	-0.4155	-0.4155	-0.4155	-0.4155	-0.4155	-0.4155	-0.4155	-0.4155	-0.415151	-0.414431	-0.41371	-0.412989	-0.412269	-0.411548	-0.410827	-0.410107	-0.410414	-0.412054	-0.413694	-0.415334	-0.416975	-0.418615	-0.420255	-0.421895	-0.422616	-0.421883	-0.42115	-0.420417	-0.419684	-0.418951	-0.418218	-0.417485	-0.417122	-0.417482	-0.417843	-0.418203	-0.418563	-0.418924	-0.419284	-0.419644	-0.420008	-0.420381	-0.420754	-0.421126	-0.421499	-0.421872	-0.422245	-0.422617	-0.422825	-0.422514	-0.422204	-0.421893	-0.421582	-0.421272	-0.420961	-0.420651	-0.420354	-0.420118	-0.419882	-0.419646	-0.41941	-0.419174	-0.418938	-0.418702	-0.418507	-0.418557	-0.418607	-0.418656	-0.418706	-0.418756	-0.418805	-0.418855	-0.4189	-0.4189	-0.4189	-0.4189	-0.4189	-0.4189	-0.4189	-0.4189	-0.41888	-0.418457	-0.418035	-0.417612	-0.41719	-0.416767	-0.416345	-0.415922	-0.4155	0.4292	0.428293	0.427386	0.426479	0.425572	0.424665	0.423758	0.422851	0.421944	0.422184	0.422482	0.42278	0.423078	0.423377	0.423675	0.423973	0.424271	0.424244	0.424182	0.42412	0.424058	0.423995	0.423933	0.423871	0.423809	0.422972	0.422002	0.421033	0.420064	0.419095	0.418126	0.417157	0.416188	0.416932	0.418087	0.419243	0.420398	0.421554	0.422709	0.423865	0.42502	0.425159	0.424972	0.424786	0.4246	0.424413	0.424227	0.42404	0.423854	0.422945	0.421739	0.420534	0.419329	0.418124	0.416919	0.415713	0.414508	0.413254	0.411974	0.410694	0.409414	0.408135	0.406855	0.405575	0.404295	0.418528	0.442558	0.466587	0.490617	0.514646	0.538676	0.562706	0.586735	0.623776	0.670854	0.717932	0.765009	0.812087	0.859165	0.906243	0.95332	0.970245	0.958901	0.947557	0.936213	0.92487	0.913526	0.902182	0.890838	0.888206	0.895487	0.902768	0.910048	0.917329	0.92461	0.931891	0.939172	0.94019	0.932537	0.924883	0.917229	0.909576	0.901922	0.894268	0.886614	0.878472	0.869501	0.860531	0.85156	0.842589	0.833618	0.824648	0.815677	0.802201	0.779265	0.756329	0.733392	0.710456	0.68752	0.664584	0.641647	0.622789	0.614725	0.606662	0.598598	0.590534	0.58247	0.574407	0.566343	0.559455	0.556597	0.553739	0.550882	0.548024	0.545166	0.542308	0.539451	0.538176	0.544239	0.550302	0.556366	0.562429	0.568492	0.574556	0.580619	0.587176	0.597066	0.606957	0.616847	0.626737	0.636627	0.646517	0.656407	0.665378	0.663862	0.662346	0.66083	0.659314	0.657799	0.656283	0.654767	0.653799	0.669268	0.684737	0.700206	0.715675	0.731144	0.746613	0.762082	0.777551	0.809437	0.841592	0.873748	0.905903	0.938059	0.970214	1.00237	1.03453	1.02003	1.00231	0.98459	0.966872	0.949154	0.931436	0.913718	0.896	0.911007	0.930179	0.94935	0.968522	0.987693	1.00686	1.02604	1.04521	1.04403	1.03893	1.03384	1.02874	1.02365	1.01856	1.01346	1.00837	1.0097	1.01273	1.01576	1.01879	1.02182	1.02485	1.02789	1.03092	1.03179	1.03192	1.03204	1.03216	1.03229	1.03241	1.03254	1.03266	1.02538	1.01484	1.00429	0.993738	0.983189	0.97264	0.962092	0.951543	0.950261	0.954075	0.95789	0.961704	0.965519	0.969333	0.973147	0.976962	0.989185	1.00709	1.02499	1.0429	1.0608	1.07871	1.09661	1.11451	1.12649	1.13359	1.14068	1.14777	1.15487	1.16196	1.16906	1.17615	1.16808	1.14485	1.12161	1.09838	1.07514	1.05191	1.02868	1.00544	0.984726	0.967071	0.949415	0.931759	0.914104	0.896448	0.878792	0.861136	0.852384	0.856807	0.86123	0.865653	0.870077	0.8745	0.878923	0.883346	0.882885	0.873541	0.864198	0.854854	0.845511	0.836167	0.826824	0.81748	0.814088	0.824165	0.834241	0.844318	0.854394	0.864471	0.874547	0.884624	0.893181	0.897368	0.901555	0.905742	0.909929	0.914116	0.918304	0.922491	0.925951	0.926672	0.927392	0.928113	0.928834	0.929554	0.930275	0.930996	0.931562	0.931326	0.93109	0.930854	0.930618	0.930382	0.930145	0.929909	0.929885	0.931525	0.933165	0.934805	0.936445	0.938086	0.939726	0.941366	0.943009	0.944699	0.946389	0.948078	0.949768	0.951458	0.953148	0.954837	0.956459	0.953912	0.951365	0.948818	0.946271	0.943723	0.941176	0.938629	0.936082	0.934184	0.932308	0.930432	0.928556	0.92668	0.924804	0.922927	0.921051	0.919232	0.917418	0.915604	0.91379	0.911976	0.910162	0.908348	0.906534	0.906397	0.906509	0.906621	0.906733	0.906845	0.906957	0.907068	0.90718	0.907057	0.906883	0.906709	0.906535	0.906361	0.906187	0.906013	0.905839	0.905848	0.90591	0.905972	0.906034	0.906097	0.906159	0.906221	0.906283	0.907436	0.909002	0.910567	0.912133	0.913698	0.915264	0.916829	0.918395	0.918656	0.918296	0.917935	0.917575	0.917215	0.916854	0.916494	0.916134	0.915891	0.915717	0.915543	0.915369	0.915195	0.915021	0.914847	0.914673	0.914138	0.913343	0.912548	0.911753	0.910958	0.910162	0.909367	0.908572	0.909073	0.910713	0.912353	0.913993	0.915633	0.917273	0.918913	0.920554	0.920811	0.919593	0.918376	0.917158	0.91594	0.914723	0.913505	0.912287	0.912471	0.914472	0.916472	0.918472	0.920473	0.922473	0.924474	0.926474	0.927325	0.926356	0.925387	0.924417	0.923448	0.922479	0.92151	0.920541	0.919429	0.918037	0.916645	0.915254	0.913862	0.912471	0.911079	0.909688	0.908718	0.90878	0.908842	0.908904	0.908967	0.909029	0.909091	0.909153	0.909374	0.910095	0.910816	0.911536	0.912257	0.912978	0.913698	0.914419	0.91513	0.915801	0.916472	0.917143	0.917814	0.918485	0.919156	0.919826	0.920409	0.920471	0.920533	0.920595	0.920658	0.92072	0.920782	0.920844	0.920912	0.921036	0.921161	0.921285	0.921409	0.921533	0.921658	0.921782	0.921844	0.920689	0.919533	0.918378	0.917222	0.916067	0.914911	0.913756	0.9126	2
